id,pop_total,county,state,pop_class,year,broadband_pct,total_pop_enrolled,percent_total_pop_enrolled,margin_total_pop,est_total_households_frm_income,est_med_income_households,est_total_families,est_med_income_families,est_total_pop_16_over,est_emp_pop_ratio_16_over,est_unemp_pop_ratio_16_over,est_total_households_frm_devices,est_total_households_with_device,est_total_households_with_desktop,est_total_households_with_no,est_total_households_with_smartphone,est_total_households_with_no2,est_total_households_with_portable,est_total_households_with_no3,est_total_households_with_other,est_total_households_with_no4,est_total_households_none,est_total_households_with_sub,est_total_households_with_du,est_total_households_with_broadband,est_total_households_with_cellular,est_total_households_with_cell_no,est_total_households_with_cable,est_total_households_with_sat,est_total_households_without_sub,pct_total_households_with_device,pct_total_households_with_desktop,pct_total_households_with_no,pct_total_households_with_smartphone,pct_total_households_with_no2,pct_total_households_with_portable,pct_total_households_with_no3,pct_total_households_with_other,pct_total_households_with_no4,pct_total_households_no_device,pct_total_households_with_sub,pct_total_households_with_du,pct_total_households_with_broadband,pct_total_households_with_cellular,pct_total_households_with_cell_no,pct_total_households_with_cable,pct_total_households_with_sat,pct_total_households_without_sub,total_one_device,total_multi_device,total_without_device,total_households_org,est_total_households_official,est_avg_household_size,est_total_families_official,est_avg_families_size,state_code,region,division,x_est_med_income_households,income_label,income_score,desktop_rank,smartphone_rank,portable_rank,no_device_rank,bdbd_score
0500000US27059,41135.0,Isanti County,Minnesota,Micro Area,2018.0,80.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,5
0500000US27061,45014.0,Itasca County,Minnesota,Micro Area,2018.0,75.999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27063,9989.0,Jackson County,Minnesota,Rural Area,2018.0,76.100004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27065,16032.0,Kanabec County,Minnesota,Micro Area,2018.0,72.299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,3
0500000US27067,43732.0,Kandiyohi County,Minnesota,Micro Area,2018.0,79.300004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,5
0500000US27069,4207.0,Kittson County,Minnesota,Rural Area,2018.0,58.400005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,2
0500000US27071,12062.0,Koochiching County,Minnesota,Micro Area,2018.0,71.99999700000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,3
0500000US27073,6719.0,Lac qui Parle County,Minnesota,Rural Area,2018.0,76.199996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27075,10905.0,Lake County,Minnesota,Micro Area,2018.0,78.400004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27077,3763.0,Lake of the Woods County,Minnesota,Rural Area,2018.0,45.699999000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,2
0500000US27079,28674.0,Le Sueur County,Minnesota,Micro Area,2018.0,78.60000099999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27081,5640.0,Lincoln County,Minnesota,Rural Area,2018.0,68.799996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,3
0500000US27083,25269.0,Lyon County,Minnesota,Micro Area,2018.0,81.700003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,5
0500000US27085,36771.0,McLeod County,Minnesota,Micro Area,2018.0,81.399995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,5
0500000US27087,5411.0,Mahnomen County,Minnesota,Rural Area,2018.0,66.999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,2
0500000US27089,9040.0,Marshall County,Minnesota,Rural Area,2018.0,72.499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,3
0500000US27091,20025.0,Martin County,Minnesota,Micro Area,2018.0,76.800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27093,23400.0,Meeker County,Minnesota,Micro Area,2018.0,74.399996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27095,26459.0,Mille Lacs County,Minnesota,Micro Area,2018.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27097,34010.0,Morrison County,Minnesota,Micro Area,2018.0,73.899996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27099,40029.0,Mower County,Minnesota,Micro Area,2018.0,77.399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27101,8179.0,Murray County,Minnesota,Rural Area,2018.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27103,34454.0,Nicollet County,Minnesota,Micro Area,2018.0,83.299994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,5
0500000US27105,22290.0,Nobles County,Minnesota,Micro Area,2018.0,73.699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27107,6441.0,Norman County,Minnesota,Rural Area,2018.0,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,2
0500000US27109,162847.0,Olmsted County,Minnesota,Small Metro Area,2018.0,86.1,27385.0,67.3,804.0,63462.0,75327.0,39793.0,95796.0,122687.0,68.6,2.0,122687.0,7468.0,9094.0,10163.0,11780.0,20757.0,18795.0,11777.0,8558.0,13199.0,11096.0,104898.0,,,,,,,,93.4,82.7,4.2,86.0,6.6,68.3,1.2,2.4,0.0,6.6,87.2,0.5,86.7,79.4,10.0,73.7,5.0,12.8,55896.0,48227.0,11096.0,122687.0,63462.0,2.42,39793.0,3.06,MN,Midwest,West North Central,75.327,Upper Middle Income,4.0,3,3,3,3,5
0500000US27111,60081.0,Otter Tail County,Minnesota,Small Metro Area,2018.0,73.299998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,3
0500000US27113,13992.0,Pennington County,Minnesota,Micro Area,2018.0,76.700002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27115,28876.0,Pine County,Minnesota,Micro Area,2018.0,68.799996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,3
0500000US27117,9424.0,Pipestone County,Minnesota,Rural Area,2018.0,74.699998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27119,31192.0,Polk County,Minnesota,Micro Area,2018.0,78.800005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,5
0500000US27121,11308.0,Pope County,Minnesota,Micro Area,2018.0,73.500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,3
0500000US27123,552352.0,Ramsey County,Minnesota,Medium Metro Area,2018.0,84.49999700000001,89659.0,62.3,1523.0,209287.0,62919.0,118943.0,87154.0,434529.0,65.4,4.0,434529.0,27129.0,39359.0,47681.0,44221.0,68688.0,61123.0,34105.0,32803.0,46131.0,33289.0,304719.0,45912.0,2994.0,58123.0,,,13503.0,27934.0,92.9,80.7,4.7,84.7,6.7,63.8,1.0,2.4,0.1,7.1,88.4,0.5,87.9,79.3,11.9,73.4,4.6,11.6,196605.0,177506.0,33289.0,434529.0,209287.0,2.56,118943.0,3.35,MN,Midwest,West North Central,62.919000000000004,Middle Income,3.0,3,3,3,3,5
0500000US27125,3935.0,Red Lake County,Minnesota,Rural Area,2018.0,74.800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27127,15425.0,Redwood County,Minnesota,Micro Area,2018.0,69.599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,3
0500000US27129,14723.0,Renville County,Minnesota,Micro Area,2018.0,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,2
0500000US27131,67097.0,Rice County,Minnesota,Small Metro Area,2018.0,81.900007,11729.0,56.7,575.0,23358.0,65839.0,14748.0,86298.0,53662.0,60.0,6.0,53662.0,6062.0,5692.0,3270.0,3991.0,7875.0,7875.0,4552.0,4048.0,5870.0,4427.0,46763.0,,,,,,,,89.8,78.1,7.3,80.3,5.9,62.3,0.2,1.4,0.0,10.2,86.0,0.2,85.8,77.8,12.2,68.8,6.0,14.0,21567.0,21606.0,4427.0,53662.0,23358.0,2.49,14748.0,3.15,MN,Midwest,West North Central,65.839,Middle Income,3.0,3,3,3,3,5
0500000US27133,9704.0,Rock County,Minnesota,Rural Area,2018.0,78.60000099999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27135,15331.0,Roseau County,Minnesota,Micro Area,2018.0,59.399998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,2
0500000US27137,200231.0,St. Louis County,Minnesota,Small Metro Area,2018.0,76.499999,26959.0,54.6,1092.0,84370.0,53550.0,47595.0,74523.0,165951.0,58.8,4.5,165951.0,11347.0,18224.0,11738.0,11418.0,22083.0,22809.0,14354.0,15385.0,22338.0,16255.0,154668.0,,,,,,,,88.0,72.5,5.4,77.8,9.2,57.0,1.5,1.6,0.0,12.0,81.8,0.7,81.1,72.2,14.8,59.8,11.3,18.2,70513.0,67836.0,16255.0,165951.0,84370.0,2.26,47595.0,2.88,MN,Midwest,West North Central,53.550000000000004,Middle Income,3.0,3,3,3,3,4
0500000US27139,150928.0,Scott County,Minnesota,Small Metro Area,2018.0,89.399999,29969.0,73.8,835.0,50040.0,100963.0,39923.0,110787.0,111438.0,72.5,3.0,111438.0,7991.0,7941.0,7766.0,10007.0,21949.0,22029.0,10080.0,7383.0,9855.0,6437.0,96250.0,,,,,,,,96.2,89.4,2.2,91.2,4.2,74.9,0.6,2.8,0.0,3.8,93.2,0.2,93.0,89.0,8.0,82.1,7.9,6.8,49650.0,47360.0,6437.0,111438.0,50040.0,2.91,39923.0,3.24,MN,Midwest,West North Central,100.96300000000001,Upper Income,5.0,4,4,4,2,5
0500000US27141,97183.0,Sherburne County,Minnesota,Small Metro Area,2018.0,86.899996,17286.0,68.2,1135.0,32033.0,80643.0,23539.0,88681.0,73994.0,72.2,2.0,73994.0,5152.0,5976.0,6616.0,6729.0,13580.0,13641.0,7308.0,4399.0,6640.0,3953.0,69001.0,,,,,,,,95.8,83.7,3.3,90.1,8.2,66.4,0.2,1.5,0.0,4.2,92.9,0.7,92.2,86.7,14.6,72.4,8.7,7.1,34144.0,30745.0,3953.0,73994.0,32033.0,2.93,23539.0,3.3,MN,Midwest,West North Central,80.643,Upper Middle Income,4.0,3,4,3,2,5
0500000US27143,14836.0,Sibley County,Minnesota,Micro Area,2018.0,72.900003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,3
0500000US27145,158292.0,Stearns County,Minnesota,Small Metro Area,2018.0,80.700004,26746.0,55.0,735.0,58510.0,60669.0,38320.0,75969.0,126432.0,66.8,5.0,126432.0,11150.0,16551.0,9838.0,9429.0,18021.0,18515.0,9762.0,9171.0,13349.0,10646.0,112878.0,,,,,,,,91.9,75.6,5.5,83.2,9.2,63.2,0.8,1.8,0.0,8.1,84.3,0.4,83.9,74.8,10.8,66.2,7.0,15.7,50970.0,53666.0,10646.0,126432.0,58510.0,2.59,38320.0,3.12,MN,Midwest,West North Central,60.669000000000004,Middle Income,3.0,3,3,3,3,5
0500000US27147,37406.0,Steele County,Minnesota,Micro Area,2018.0,81.700003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,5
0500000US27149,9671.0,Stevens County,Minnesota,Rural Area,2018.0,78.099996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27151,9838.0,Swift County,Minnesota,Rural Area,2018.0,71.99999700000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,3
0500000US27153,25262.0,Todd County,Minnesota,Micro Area,2018.0,69.700003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,3
0500000US27155,3360.0,Traverse County,Minnesota,Rural Area,2018.0,73.899996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27157,21387.0,Wabasha County,Minnesota,Micro Area,2018.0,80.399996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,5
0500000US27159,14065.0,Wadena County,Minnesota,Micro Area,2018.0,71.799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,3
0500000US27161,18968.0,Waseca County,Minnesota,Micro Area,2018.0,81.099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,5
0500000US27163,267568.0,Washington County,Minnesota,Medium Metro Area,2018.0,90.300006,49208.0,72.9,1097.0,96387.0,95124.0,68219.0,114877.0,203198.0,70.0,1.8,203198.0,13191.0,13374.0,13416.0,16864.0,36496.0,34925.0,20607.0,15601.0,23389.0,15335.0,176760.0,,,,,,,,94.6,86.8,3.2,88.7,3.5,73.0,0.6,2.9,0.0,5.4,92.5,0.4,92.1,84.2,8.7,80.2,6.1,7.5,93908.0,80764.0,15335.0,203198.0,96387.0,2.65,68219.0,3.15,MN,Midwest,West North Central,95.124,Upper Income,5.0,4,3,4,3,5
0500000US27165,11253.0,Watonwan County,Minnesota,Micro Area,2018.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,2
0500000US27167,6506.0,Wilkin County,Minnesota,Rural Area,2018.0,74.699998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US27169,49671.0,Winona County,Minnesota,Micro Area,2018.0,81.099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,5
0500000US27171,141337.0,Wright County,Minnesota,Small Metro Area,2018.0,84.899998,27714.0,78.6,1039.0,48863.0,88359.0,35755.0,99120.0,103509.0,72.7,1.5,103509.0,8409.0,6864.0,7622.0,8621.0,18679.0,19348.0,9839.0,7005.0,10215.0,6907.0,98485.0,,,,,,,,91.6,79.2,4.2,85.2,6.9,62.9,0.4,2.8,0.0,8.4,89.1,0.3,88.8,81.1,14.7,70.3,8.5,10.9,46355.0,41838.0,6907.0,103509.0,48863.0,2.77,35755.0,3.21,MN,Midwest,West North Central,88.35900000000001,Upper Middle Income,4.0,3,3,3,3,5
0500000US27173,9528.0,Yellow Medicine County,Minnesota,Rural Area,2018.0,75.300002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MN,Midwest,West North Central,,Unknown,,0,0,0,0,4
0500000US28001,29538.0,Adams County,Mississippi,Micro Area,2018.0,70.39999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,3
0500000US28003,34740.0,Alcorn County,Mississippi,Micro Area,2018.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28005,12720.0,Amite County,Mississippi,Micro Area,2018.0,55.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28007,17889.0,Attala County,Mississippi,Micro Area,2018.0,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28009,7646.0,Benton County,Mississippi,Rural Area,2018.0,54.799998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28011,30985.0,Bolivar County,Mississippi,Micro Area,2018.0,57.799995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28013,13266.0,Calhoun County,Mississippi,Micro Area,2018.0,59.500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28015,9998.0,Carroll County,Mississippi,Rural Area,2018.0,62.199998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28017,17106.0,Chickasaw County,Mississippi,Micro Area,2018.0,55.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28019,8246.0,Choctaw County,Mississippi,Rural Area,2018.0,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28021,9135.0,Claiborne County,Mississippi,Rural Area,2018.0,61.300003999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28023,15615.0,Clarke County,Mississippi,Micro Area,2018.0,56.999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28025,18636.0,Clay County,Mississippi,Micro Area,2018.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28027,21390.0,Coahoma County,Mississippi,Micro Area,2018.0,58.599997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28029,28368.0,Copiah County,Mississippi,Micro Area,2018.0,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28031,18340.0,Covington County,Mississippi,Micro Area,2018.0,55.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28033,185314.0,DeSoto County,Mississippi,Small Metro Area,2018.0,83.49999799999999,36218.0,74.2,1218.0,63075.0,68385.0,45993.0,78888.0,141632.0,65.0,5.8,141632.0,11040.0,11060.0,12366.0,11236.0,25707.0,26011.0,9602.0,11637.0,13793.0,9180.0,95335.0,39094.0,,,,,,,94.5,76.9,1.9,89.0,11.2,67.0,1.0,2.5,0.0,5.5,90.3,0.1,90.2,85.7,16.9,69.6,8.5,9.7,61468.0,59944.0,9180.0,141632.0,63075.0,2.87,45993.0,3.4,MS,South,East South Central,68.385,Middle Income,3.0,3,3,3,3,5
0500000US28035,78158.0,Forrest County,Mississippi,Small Metro Area,2018.0,72.900003,12173.0,52.3,831.0,27248.0,38837.0,14427.0,47123.0,60646.0,53.7,6.2,60646.0,6062.0,9394.0,4592.0,5038.0,9334.0,7734.0,3439.0,4687.0,6342.0,4024.0,35942.0,,,,,,,,84.9,63.5,3.4,77.5,11.8,55.0,0.5,3.2,0.0,15.1,78.1,0.0,78.1,67.5,21.2,51.9,5.5,21.9,23707.0,26853.0,4024.0,60646.0,27248.0,2.61,14427.0,3.64,MS,South,East South Central,38.837,Just Above Poverty,2.0,2,2,3,4,3
0500000US28037,7675.0,Franklin County,Mississippi,Rural Area,2018.0,71.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,3
0500000US28039,24350.0,George County,Mississippi,Micro Area,2018.0,63.599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28041,13530.0,Greene County,Mississippi,Micro Area,2018.0,67.900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,3
0500000US28043,21629.0,Grenada County,Mississippi,Micro Area,2018.0,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28045,46053.0,Hancock County,Mississippi,Micro Area,2018.0,75.300002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,4
0500000US28047,208621.0,Harrison County,Mississippi,Small Metro Area,2018.0,76.800001,34631.0,71.3,1476.0,82375.0,45042.0,52963.0,57842.0,162222.0,52.9,10.2,162222.0,9738.0,14859.0,15394.0,12998.0,26351.0,25171.0,15334.0,11389.0,18652.0,12336.0,113482.0,38937.0,,,,,,,91.9,68.8,2.5,86.0,17.2,57.3,1.3,2.7,0.0,8.1,83.8,0.2,83.5,75.1,15.5,61.2,9.9,16.2,75731.0,64417.0,12336.0,162222.0,82375.0,2.45,52963.0,3.03,MS,South,East South Central,45.042,Just Above Poverty,2.0,3,3,3,3,4
0500000US28049,227742.0,Hinds County,Mississippi,Small Metro Area,2018.0,73.799998,41722.0,60.5,1694.0,85483.0,45459.0,52610.0,59783.0,187532.0,56.3,8.4,187532.0,15910.0,17908.0,18628.0,16029.0,28982.0,26967.0,15016.0,14813.0,19901.0,13378.0,50636.0,134041.0,,,,,,,89.3,65.6,3.5,83.3,16.5,52.3,0.7,1.5,0.0,10.7,82.2,0.1,82.1,77.1,20.4,58.7,5.5,17.8,82527.0,75717.0,13378.0,187532.0,85483.0,2.66,52610.0,3.46,MS,South,East South Central,45.459,Just Above Poverty,2.0,2,3,2,3,4
0500000US28051,17000.0,Holmes County,Mississippi,Micro Area,2018.0,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28053,7785.0,Humphreys County,Mississippi,Rural Area,2018.0,62.099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28055,1338.0,Issaquena County,Mississippi,Rural Area,2018.0,49.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,2
0500000US28057,23863.0,Itawamba County,Mississippi,Micro Area,2018.0,70.000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,South,East South Central,,Unknown,,0,0,0,0,3
